LINKED_LAYER_NO,LINKED_SHRP_ID,SHRP_ID,STATE_CODE,LAYER_NO,FIELD_SET,TEST_NO,LOC_NO,CONSTRUCTION_NO,SAMPLE_NO,THREE_PASSING,TWO_PASSING,ONE_AND_HALF_PASSING,ONE_PASSING,THREE_FOURTHS_PASSING,ONE_HALF_PASSING,THREE_EIGHTHS_PASSING,NO_4_PASSING,NO_10_PASSING,NO_40_PASSING,NO_80_PASSING,NO_200_PASSING,HYDRO_02,HYDRO_002,HYDRO_001,GT_2MM
1,571,501,6,1,1,1,BA2,1,BS02,100,100,100,99,99,98,97,96,91,58,29,16.39999962,8.800000191,4.199999809,,9
1,571,502,6,1,1,2,TP1,1,BS93,100,100,100,100,100,100,100,99,96,59,31,13.39999962,5.800000191,3.900000095,,4
1,571,504,6,1,3,2,BA040*,3,BS040*,100,100,100,100,98,95,93,88,81,52,33,20.20000076,12,5.599999905,,19
1,571,560,6,1,1,1,BA7,1,BS01,100,100,100,100,99,98,96,92,84,49,28,16.5,13.5,8.100000381,,16
1,604,660,6,1,3,1,BA261,8,BS261,100,100,98,92,87,80,76,69,60,40,25,10.5,3.200000048,0.899999976,0.699999988,40
1,605,660,6,1,3,1,BA261,8,BS261,100,100,98,92,87,80,76,69,60,40,25,10.5,3.200000048,0.899999976,0.699999988,40
1,606,660,6,1,3,1,BA261,8,BS261,100,100,98,92,87,80,76,69,60,40,25,10.5,3.200000048,0.899999976,0.699999988,40
1,606,661,6,1,3,1,BA263,7,BS263,100,97,96,90,85,76,69,55,42,26,19,13.80000019,7,1.5,1.100000024,57.90000153
1,606,3005,6,1,1,1,BA*,1,BS**,100,98,95,87,82,73,67,54,42,25,19,14,7.300000191,1.5,1.299999952,58
1,659,659,6,1,3,1,BA262,4,BS262,100,100,100,91,86,79,73,59,44,25,17,10.89999962,4.599999905,1.299999952,1,56
1,661,3005,6,1,1,1,BA*,1,BS**,100,98,95,87,82,73,67,54,42,25,19,14,7.300000191,1.5,1.299999952,58
1,662,662,6,1,3,2,BAX02,5,BSX02,92,88,81,73,64,53,46,33,22,11,7,5,2.200000048,0.300000012,,78
1,662,3005,6,1,1,2,BA*,1,BS**,100,92,86,77,70,63,57,47,38,24,19,13.30000019,8.300000191,1.399999976,1.100000024,62
1,664,661,6,1,3,1,BA263,7,BS263,100,97,96,90,85,76,69,55,42,26,19,13.80000019,7,1.5,1.100000024,57.90000153
1,659,606,6,1,3,2,BAX01,6,BSX01,100,96,91,88,86,81,77,66,53,33,24,15.39999962,7.5,2,,47
1,661,660,6,1,3,1,BA261,8,BS261,100,100,98,92,87,80,76,69,60,40,25,10.5,3.200000048,0.899999976,0.699999988,40
1,663,662,6,1,3,2,BA663,5,BS663,91,84,79,67,61,53,47,34,24,12,9,5.900000095,2.400000095,0.899999976,,76
1,663,662,6,1,3,2,BAX02,5,BSX02,92,88,81,73,64,53,46,33,22,11,7,5,2.200000048,0.300000012,,78
1,663,663,6,1,3,1,BA266,10,BS266,100,100,100,93,90,79,74,62,47,27,20,14,8,2.099999905,1.399999976,53
1,663,3005,6,1,1,1,BA*,1,BS**,100,98,95,87,82,73,67,54,42,25,19,14,7.300000191,1.5,1.299999952,58
1,664,606,6,1,3,2,BAX01,6,BSX01,100,96,91,88,86,81,77,66,53,33,24,15.39999962,7.5,2,,47
1,2004,2004,6,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,100,98,88,82,60.59999847,23.89999962,12,10.80000019,2
1,3017,3017,6,1,1,2,BA*,1,BS**,100,100,100,98,95,88,83,67,48,22,14,9.5,6.199999809,2.200000048,1.899999976,52
1,3024,3024,6,1,1,1,BA*,1,BS**,100,100,100,99,98,98,97,94,82,50,38,28.89999962,4,0.899999976,0.600000024,18
1,7491,7491,6,1,1,1,BA*,1,BS**,100,98,97,96,95,93,90,81,69,41,21,11.89999962,5.900000095,4,3.400000095,31
1,8202,8202,6,1,1,2,TP1,1,BS91,100,100,100,100,100,100,100,100,100,91,60,30.5,13.60000038,4.900000095,2.5,0
1,8534,8534,6,1,1,2,TP1,1,BS93,100,100,100,100,100,100,99,96,91,76,63,44.40000153,38.09999847,24.20000076,21.39999962,9
1,9107,9107,6,1,1,1,BA*,1,BS**,100,100,99,93,88,79,73,59,47,31,22,14,9.899999619,1.700000048,1.100000024,53
1,A352,1253,6,1,1,2,TP1,1,BS92,100,94,93,86,81,75,71,61,52,33,22,13.80000019,9,1.799999952,1.299999952,48
1,A363,1253,6,1,1,1,BA*,1,BS**,100,100,100,100,98,91,85,69,60,45,37,28.39999962,21.79999924,4.800000191,4,40
1,A411,3021,6,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,99,84,46,28,16.70000076,10.5,4.5,3.900000095,16
1,A421,3021,6,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,99,84,46,28,16.70000076,10.5,4.5,3.900000095,16
1,A442,3021,6,1,1,2,BA*,1,BS**,100,100,100,100,100,100,100,97,77,34,20,12.19999981,6.800000191,2,1.200000048,23
1,A443,3021,6,1,1,2,BA*,1,BS**,100,100,100,100,100,100,100,97,77,34,20,12.19999981,6.800000191,2,1.200000048,23
1,A443,3021,6,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,99,84,46,28,16.70000076,10.5,4.5,3.900000095,16
1,A806,A805,6,1,1,1,B5,1,BS05,100,100,100,100,100,100,100,100,100,72,32,11.39999962,4.900000095,2.299999952,,0
1,A806,A806,6,1,3,2,BA263,1,BS263,100,100,100,100,100,99,99,99,98,82,45,10.39999962,3.099999905,1.200000048,,2
1,B411,7455,6,1,1,1,BA1,1,BS01,100,100,100,100,100,98,94,81,77,72,67,56.09999847,44.40000153,25.79999924,22.70000076,23
1,B412,7455,6,1,1,2,BA6,1,BS06,100,100,100,100,100,99,98,79,75,69,61,51.29999924,43,25.20000076,23,25
1,B413,7455,6,1,1,1,BA1,1,BS01,100,100,100,100,100,98,94,81,77,72,67,56.09999847,44.40000153,25.79999924,22.70000076,23
1,B451,7455,6,1,1,2,BA6,1,BS06,100,100,100,100,100,99,98,79,75,69,61,51.29999924,43,25.20000076,23,25
1,B453,7455,6,1,1,2,BA6,1,BS06,100,100,100,100,100,99,98,79,75,69,61,51.29999924,43,25.20000076,23,25
1,214,219,8,1,1,2,B3,1,BS03,100,100,99,97,96,93,90,86,78,62,43,30.5,19.79999924,14.5,,22
1,216,216,8,1,5,1,BA261,2,BS261,100,100,100,100,99,96,92,92,88,75,45,27.79999924,14.80000019,9.800000191,,12
1,223,223,8,1,1,2,B7,1,BS07,100,100,100,100,100,100,100,100,100,74,35,13.80000019,7,5.300000191,,0
1,223,223,8,1,5,1,BA268,1,BS268,100,100,100,100,100,99,99,99,99,77,39,16.5,10.80000019,7,,1
1,812,812,8,1,5,1,BA265,1,BS265,100,100,100,99,99,98,97,95,93,76,54,40,25,16,,7
1,6013,6013,8,1,1,2,TP1,1,BS93,100,98,98,97,97,97,97,93,86,63,42,24.39999962,13.5,9.300000191,8.300000191,14
1,6013,6013,8,1,1,1,BA*,1,BS**,100,100,100,100,100,99,98,95,88,62,36,22.20000076,13.10000038,9,8.100000381,12
1,116,117,48,1,1,2,B8,1,BS08,100,100,100,100,100,100,99.40000153,99.30000305,99.09999847,98.69999695,53.29999924,7.800000191,1.799999952,1,,0.899999976
1,117,119,48,1,1,2,B3,1,BS03,100,100,100,100,98,98,97.59999847,96.90000153,96.19999695,95.5,61.79999924,7.300000191,1.799999952,1.100000024,,3.799999952
1,118,116,48,1,1,2,B10,1,BS10,100,100,100,100,100,100,100,99.69999695,99.40000153,99,53.59999847,7.300000191,2.099999905,1.100000024,1,0.600000024
1,118,119,48,1,1,2,B3,1,BS03,100,100,100,100,98,98,97.59999847,96.90000153,96.19999695,95.5,61.79999924,7.300000191,1.799999952,1.100000024,,3.799999952
1,118,164,48,1,1,2,B6,1,BS06,100,100,100,100,100,100,99.40000153,99.40000153,99.19999695,99.09999847,62.70000076,8.600000381,2.400000095,1.899999976,,0.800000012
1,119,167,48,1,1,2,B5,1,BS05,100,100,100,100,100,98.59999847,98.30000305,98,97.59999847,97.30000305,57.59999847,8.100000381,2,1.100000024,13,2.400000095
1,120,116,48,1,1,2,B10,1,BS10,100,100,100,100,100,100,100,99.69999695,99.40000153,99,53.59999847,7.300000191,2.099999905,1.100000024,1,0.600000024
1,121,116,48,1,1,2,B10,1,BS10,100,100,100,100,100,100,100,99.69999695,99.40000153,99,53.59999847,7.300000191,2.099999905,1.100000024,1,0.600000024
1,121,164,48,1,1,2,B6,1,BS06,100,100,100,100,100,100,99.40000153,99.40000153,99.19999695,99.09999847,62.70000076,8.600000381,2.400000095,1.899999976,,0.800000012
1,5010,5010,39,1,1,2,BX01,2,BSX01,100,100,100,99,97,96,94,89,81,70,60,51.59999847,34.5,14.60000038,,19
1,A411,4018,39,1,1,1,BX01,1,BSX01,100,96,96,88,85,77,71,56,40,15,9,5.599999905,14.30000019,6.099999905,,60
1,114,122,40,1,1,2,B4,1,BS04,100,100,100,99.80000305,99,98,97,95,91,72,52,38.79999924,23.29999924,13.60000038,,9
1,114,123,40,1,1,2,B6,1,BS06,100,100,100,100,100,100,100,99,97,75,56,45.90000153,25.60000038,17.10000038,,3
1,115,117,40,1,1,2,B3,1,BS03,100,100,100,100,100,99,99,97,88,60,44,29.79999924,10.19999981,3.200000048,,12
1,115,123,40,1,1,2,B6,1,BS06,100,100,100,100,100,100,100,99,97,75,56,45.90000153,25.60000038,17.10000038,,3
1,119,122,40,1,1,2,B4,1,BS04,100,100,100,99.80000305,99,98,97,95,91,72,52,38.79999924,23.29999924,13.60000038,,9
1,120,120,40,1,1,2,B5,1,BS05,100,100,100,100,99.69999695,99,98,97,93,71,53,43.5,23.70000076,15,,7
1,121,122,40,1,1,2,B4,1,BS04,100,100,100,99.80000305,99,98,97,95,91,72,52,38.79999924,23.29999924,13.60000038,,9
1,124,123,40,1,1,2,B6,1,BS06,100,100,100,100,100,100,100,99,97,75,56,45.90000153,25.60000038,17.10000038,,3
1,9017,9017,82,1,1,2,TP1,1,BS93,100,98,97,95,92,84,77,60,48,30,22,16.89999962,11,3.900000095,3,52
1,502,502,83,1,4,1,BAX05,5,BSX05,100,100,100,97,97,93,92,88,84,74,54,28.60000038,15.5,6.900000095,,16
1,506,506,83,1,4,2,BAX13,4,BSX13,100,100,100,96,93,89,86,79,73,65,53,37.09999847,21.70000076,9.399999619,,27
1,1801,1801,83,1,1,1,TP1,1,BS55,100,100,100,100,100,100,100,100,100,99,75,21.89999962,10.89999962,6.199999809,,0
1,6451,6451,83,1,1,2,TP1,1,BS55,100,100,100,100,100,99,98,97,96,92,23,7.900000095,5.099999905,2.400000095,,4
1,A350,1801,83,1,1,2,TP2,1,BS56,100,100,100,100,100,100,100,100,99,93,49,28.79999924,16.89999962,9.600000381,,1
1,6804,6804,84,1,1,1,BA1,1,BS01,96,94,91,89,87,84,81,77,70,53,45,38.90000153,33.79999924,16.5,14.19999981,30
1,1127,1127,89,1,1,2,TP1,1,BS55,100,86,81,73,66,60,55,46,39,23,17,11.10000038,8.600000381,4.300000191,3.5,61
1,3001,3001,89,1,1,1,BX01,1,BSX01,100,100,100,100,100,100,100,100,100,93,53,15,10,5.400000095,5,0
1,9018,9018,89,1,1,1,BX03,1,BSX03,100,100,100,100,100,100,100,99,99,82,48,33.40000153,9.800000191,3.599999905,3.5,2
1,6412,6412,90,1,1,2,TP1,1,BS55,100,100,100,100,99,98,98,97,95,92,88,42.70000076,18.29999924,11.19999981,,5
1,B310,6405,90,1,1,2,TP2,1,BS56,100,100,100,100,100,100,99,99,98,40,7,5.199999809,4,2,,2
1,B340,6405,90,1,1,2,TP2,1,BS56,100,100,100,100,100,100,99,99,98,40,7,5.199999809,4,2,,2
1,501,508,23,1,1,2,BA5,1,BS05,100,100,100,92,86,75,70,58,49,33,21,12.39999962,6.300000191,2.099999905,1.600000024,51
1,502,502,23,1,1,2,BA3,1,BS03,87,83,81,78,74,67,65,58,49,30,20,10.10000038,4.699999809,1.899999976,1,51
1,502,502,23,1,1,2,BA2,1,BS02,97,93,91,88,83,76,72,64,54,32,19,9.199999809,4.900000095,1.899999976,1.600000024,46
1,502,508,23,1,1,2,BA4,1,BS04,100,100,100,89,85,75,70,57,47,28,20,12.10000038,6.5,2.200000048,1.100000024,53
1,503,502,23,1,1,2,BA3,1,BS03,87,83,81,78,74,67,65,58,49,30,20,10.10000038,4.699999809,1.899999976,1,51
1,503,508,23,1,1,2,BA5,1,BS05,100,100,100,92,86,75,70,58,49,33,21,12.39999962,6.300000191,2.099999905,1.600000024,51
1,504,504,23,1,3,2,BA302,3,BS302,100,97,95,88,80,71,66,57,48,29,17,8,3.400000095,1.200000048,,52
1,504,508,23,1,1,2,BA5,1,BS05,100,100,100,92,86,75,70,58,49,33,21,12.39999962,6.300000191,2.099999905,1.600000024,51
1,505,502,23,1,1,2,BA3,1,BS03,87,83,81,78,74,67,65,58,49,30,20,10.10000038,4.699999809,1.899999976,1,51
1,505,502,23,1,1,2,BA1,1,BS01,100,100,100,90,86,79,76,68,57,33,19,8.5,5.199999809,2,1.299999952,43
1,505,502,23,1,1,2,BA2,1,BS02,97,93,91,88,83,76,72,64,54,32,19,9.199999809,4.900000095,1.899999976,1.600000024,46
1,505,508,23,1,1,2,BA4,1,BS04,100,100,100,89,85,75,70,57,47,28,20,12.10000038,6.5,2.200000048,1.100000024,53
1,506,507,23,1,3,2,BA303,3,BS303,100,100,100,96,92,86,83,74,60,27,16,7.199999809,4.699999809,1.600000024,,40
1,506,508,23,1,1,2,BA6,1,BS06,100,100,100,92,86,76,73,58,46,28,19,11.5,6.800000191,2.200000048,1.5,54
1,507,504,23,1,3,2,BA302,3,BS302,100,97,95,88,80,71,66,57,48,29,17,8,3.400000095,1.200000048,,52
1,507,507,23,1,3,2,BA303,3,BS303,100,100,100,96,92,86,83,74,60,27,16,7.199999809,4.699999809,1.600000024,,40
1,508,502,23,1,1,2,BA3,1,BS03,87,83,81,78,74,67,65,58,49,30,20,10.10000038,4.699999809,1.899999976,1,51
1,508,502,23,1,1,2,BA2,1,BS02,97,93,91,88,83,76,72,64,54,32,19,9.199999809,4.900000095,1.899999976,1.600000024,46
1,508,507,23,1,3,2,BA303,3,BS303,100,100,100,96,92,86,83,74,60,27,16,7.199999809,4.699999809,1.600000024,,40
1,1012,1012,23,1,1,1,BX03,1,BSX03,100,100,100,98,97,95,94,90,83,58,41,18.10000038,9.600000381,4.199999809,4,17
1,812,812,6,1,1,2,B8,1,BS08,100,100,100,100,100,100,100,100,100,86,43,11.89999962,2.799999952,1.700000048,,0
1,1253,1253,6,1,1,2,TP1,1,BS92,100,94,93,86,81,75,71,61,52,33,22,13.80000019,9,1.799999952,1.299999952,48
1,3030,3030,6,1,1,2,BA*,1,BS**,100,100,100,99,99,97,96,89,81,67,60,53.40000153,53,32.79999924,29.20000076,19
1,8201,8201,6,1,1,1,BA*,1,BS**,100,100,100,98,98,97,96,91,83,59,45,31.29999924,18.89999962,6.400000095,3.299999952,17
1,8202,8202,6,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,100,100,89,49,23,10.69999981,5.800000191,2.5,0
1,A311,1253,6,1,1,2,TP1,1,BS92,100,94,93,86,81,75,71,61,52,33,22,13.80000019,9,1.799999952,1.299999952,48
1,A350,1253,6,1,1,1,BA*,1,BS**,100,100,100,100,98,91,85,69,60,45,37,28.39999962,21.79999924,4.800000191,4,40
1,A352,1253,6,1,1,1,BA*,1,BS**,100,100,100,100,98,91,85,69,60,45,37,28.39999962,21.79999924,4.800000191,4,40
1,A411,3021,6,1,1,2,BA*,1,BS**,100,100,100,100,100,100,100,97,77,34,20,12.19999981,6.800000191,2,1.200000048,23
1,A423,3021,6,1,1,2,BA*,1,BS**,100,100,100,100,100,100,100,97,77,34,20,12.19999981,6.800000191,2,1.200000048,23
1,A430,3021,6,1,1,2,BA*,1,BS**,100,100,100,100,100,100,100,97,77,34,20,12.19999981,6.800000191,2,1.200000048,23
1,A805,A806,6,1,3,2,BA263,1,BS263,100,100,100,100,100,99,99,99,98,82,45,10.39999962,3.099999905,1.200000048,,2
1,B410,7455,6,1,1,1,BA1,1,BS01,100,100,100,100,100,98,94,81,77,72,67,56.09999847,44.40000153,25.79999924,22.70000076,23
1,224,259,8,1,1,2,B8,1,BS08,100,100,100,100,100,100,100,100,100,97,56,29.89999962,15.80000019,11.19999981,,0
1,502,508,8,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,96,87,61,52,48.29999924,33.5,21.5,18.10000038,13
1,503,508,8,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,96,87,61,52,48.29999924,33.5,21.5,18.10000038,13
1,509,508,8,1,1,2,BA*,1,BS*1,100,100,100,100,100,100,100,96,87,61,52,48.29999924,33.5,21.5,18.10000038,13
1,812,812,8,1,1,1,B202,1,BS202,100,100,100,100,99,99,99,97,95,82,56,38.09999847,46.79999924,35,,5
1,1029,1029,8,1,1,2,TP1,1,BS93,100,100,100,100,100,100,100,99,98,96,81,34.59999847,16.60000038,9.800000191,8.899999619,2
1,1029,1029,8,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,99,98,95,80,42.20000076,27.60000038,13.39999962,10.89999962,2
1,3032,3032,8,1,1,2,BA*,1,BS**,100,89,61,60,51,44,41,35,31,17,11,6.699999809,4.699999809,2.099999905,1.799999952,69
3,102,107,32,3,1,2,B4,1,BG04,100,100,99,95,91,82,75,60,49,31,21,14.69999981,9.399999619,3.400000095,,51
3,103,109,32,3,1,2,B3,1,BG03,100,96,93,88,83,71,62,48,37,23,16,10.89999962,7.5,2.200000048,,63
3,105,106,32,3,1,2,B2,1,BG02,100,99,93,88,81,69,62,49,38,24,16,11,7.900000095,3.700000048,,62
1,107,106,32,1,1,2,B27,1,BS02,100,100,100,100,100,100,100,99,97,77,59,50.29999924,31.20000076,8.199999809,,3
1,107,107,32,1,1,2,B29,1,BS04,100,100,100,100,100,100,100,100,98,83,62,48.20000076,40.90000153,16.89999962,,1
1,107,111,32,1,1,2,B30,1,BS05,100,100,100,100,100,100,100,99,97,77,54,41.90000153,27.89999962,10.5,,3
3,107,111,32,3,1,2,B5,1,BG05,100,97,94,90,85,72,64,50,37,23,16,11.30000019,6.900000095,2.200000048,,63
3,108,101,32,3,1,2,B1,1,BG01,100,94,88,81,77,66,60,48,38,24,17,11.39999962,7.5,3.299999952,,62
3,109,105,32,3,1,2,B6,1,BG06,100,96,90,86,81,71,65,52,40,24,17,11.60000038,7.699999809,2.099999905,,60
3,109,106,32,3,1,2,B2,1,BG02,100,99,93,88,81,69,62,49,38,24,16,11,7.900000095,3.700000048,,62
3,111,101,32,3,1,2,B1,1,BG01,100,94,88,81,77,66,60,48,38,24,17,11.39999962,7.5,3.299999952,,62
1,121,167,48,1,1,2,B5,1,BS05,100,100,100,100,100,98.59999847,98.30000305,98,97.59999847,97.30000305,57.59999847,8.100000381,2,1.100000024,13,2.400000095
1,124,119,48,1,1,2,B3,1,BS03,100,100,100,100,98,98,97.59999847,96.90000153,96.19999695,95.5,61.79999924,7.300000191,1.799999952,1.100000024,,3.799999952
1,124,164,48,1,1,2,B6,1,BS06,100,100,100,100,100,100,99.40000153,99.40000153,99.19999695,99.09999847,62.70000076,8.600000381,2.400000095,1.899999976,,0.800000012
1,161,117,48,1,1,2,B8,1,BS08,100,100,100,100,100,100,99.40000153,99.30000305,99.09999847,98.69999695,53.29999924,7.800000191,1.799999952,1,,0.899999976
1,162,121,48,1,1,2,B4,1,BS04,100,100,100,100,100,100,99.69999695,99.5,99.30000305,99.09999847,54.70000076,8.5,2,0.899999976,,0.699999988
1,163,164,48,1,1,2,B6,1,BS06,100,100,100,100,100,100,99.40000153,99.40000153,99.19999695,99.09999847,62.70000076,8.600000381,2.400000095,1.899999976,,0.800000012
1,164,119,48,1,1,2,B3,1,BS03,100,100,100,100,98,98,97.59999847,96.90000153,96.19999695,95.5,61.79999924,7.300000191,1.799999952,1.100000024,,3.799999952
1,167,162,48,1,1,2,B2,1,BS02,100,100,100,100,100,100,100,99.90000153,99.5,99.30000305,65.59999847,6.199999809,1.899999976,1,,0.5
1,1076,1076,48,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,100,96,93,69,25.60000038,16.79999924,9.600000381,0,4
1,1094,1094,48,1,1,2,TP1,1,BS55,100,98,94,85,77,70,66,55,49,37,31,27.10000038,22.10000038,12.30000019,0,51
1,1094,1094,48,1,1,1,BA*,1,BS**,100,100,98,93,90,86,84,80,70,56,47,39.59999847,32.09999847,15,0,30
1,3589,3589,48,1,1,2,BA*,1,BS**,100,100,100,100,100,100,100,100,100,94,66,36.79999924,18,12.39999962,0,0
1,3749,3749,48,1,1,2,TP1,1,BS55,100,100,100,100,100,100,100,99,99,95,76,49.40000153,27.5,10,0,1
1,3749,3749,48,1,1,1,BA*,1,BS**,100,100,100,100,100,100,99,99,96,90,74,48.59999847,35,22,0,4
1,4142,4142,48,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,100,100,99,62,5.5,,,,0
1,5024,5024,48,1,1,2,BA*,1,BS**,100,100,100,100,100,100,99,98,98,95,76,32.59999847,18.79999924,10.10000038,,2
1,6160,6160,48,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,98,98,95,88,38.40000153,25.5,16.89999962,0,2
1,A310,1094,48,1,1,2,TP1,1,BS55,100,98,94,85,77,70,66,55,49,37,31,27.10000038,22.10000038,12.30000019,0,51
1,A310,1094,48,1,1,1,BA*,1,BS**,100,100,98,93,90,86,84,80,70,56,47,39.59999847,32.09999847,15,0,30
1,A320,1094,48,1,1,2,TP1,1,BS55,100,98,94,85,77,70,66,55,49,37,31,27.10000038,22.10000038,12.30000019,0,51
1,A330,1094,48,1,1,1,BA*,1,BS**,100,100,98,93,90,86,84,80,70,56,47,39.59999847,32.09999847,15,0,30
1,7028,7028,13,1,1,1,BA*,1,BS**,100,100,100,100,99,98,96,92,89,65,49,38.79999924,33,21.89999962,0,11
1,1008,1008,15,1,1,2,TP1,1,BS94,100,30,30,30,30,30,30,30,30,10,10,5,4.699999809,0.800000012,0.300000012,70
1,1001,1001,16,1,1,1,BA*,1,BS**,100,100,100,92,84,65,55,32,18,10,8,7,4.800000191,1.200000048,0.899999976,82
1,B310,1021,16,1,1,2,TP1,1,BS92,100,85,76,63,52,37,32,23,20,18,10,4.400000095,2,1,1,80
1,B320,1021,16,1,1,1,BA*,1,BS**,100,92,91,77,68,57,51,33,25,22,14,6.699999809,3.799999952,1.5,1.299999952,75
1,C350,1010,16,1,1,2,TP1,1,BS92,100,100,100,100,100,100,99,97,88,66,38,13.10000038,5.300000191,2.700000048,2.700000048,12
1,C350,1010,16,1,1,1,BA*,1,BS**,100,100,100,100,100,99,97,92,78,48,19,8.300000191,3.5,1.600000024,1.600000024,22
1,1015,1015,40,1,1,2,BA*,1,BS**,100,100,100,100,100,100,100,100,100,99,73,14.69999981,9.5,6,0,0
1,4161,4161,40,1,1,1,BA*,2,BS**,100,100,100,100,100,100,100,100,100,99,99,35.90000153,18,16,,0
1,4162,4162,40,1,1,2,BA*,1,BS**,100,100,100,99,97,96,95,92,87,68,52,40.09999847,28,15,,13
1,4164,4164,40,1,1,2,BA*,1,BS**,100,100,100,100,100,100,100,100,100,92,54,34.40000153,21,17,,0
1,5021,5021,40,1,1,1,BA*,1,BS**,100,99,96,91,85,74,68,56,53,47,43,20,14,6,0,47
1,B310,1015,40,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,100,100,99,69,15.19999981,10,6.5,0,0
1,B330,1015,40,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,100,100,99,69,15.19999981,10,6.5,0,0
1,B330,1015,40,1,1,2,BA*,1,BS**,100,100,100,100,100,100,100,100,100,99,73,14.69999981,9.5,6,0,0
1,7019,7019,41,1,1,1,BA*,1,BS**,100,100,100,97,92,87,83,65,56,44,39,34.29999924,27.60000038,14,12.69999981,45
1,7025,7025,41,1,1,1,BA*,1,BS**,100,100,100,97,95,90,86,70,59,46,41,36.59999847,31.20000076,16,13.5,41
1,1610,1610,42,1,1,2,BX03,1,BSX03,100,100,100,93,85,70,59,37,16,11,9,7.199999809,3.799999952,1.899999976,1.899999976,85
1,1627,1627,42,1,1,2,BA*,1,BS**,100,100,98,93,90,85,81,71,60,48,42,35.20000076,25.29999924,10.30000019,8.699999809,41
1,7025,7025,42,1,1,1,BX03,1,BSX03,100,100,98,95,93,91,90,87,86,79,50,39.40000153,36,16,10.80000019,14
1,7037,7037,42,1,1,1,BX03,1,BSX03,100,100,100,100,97,94,89,77,62,46,38,31.10000038,28,15.39999962,14.60000038,38
1,A310,1605,42,1,1,1,BX02,1,BSX02,100,100,100,97,91,83,77,66,55,47,32,27.20000076,25,12.89999962,12.60000038,45
1,A320,1605,42,1,1,2,TP1,1,BS55,97,93,87,80,76,72,69,63,59,53,40,34,34.09999847,20.29999924,19.20000076,41
1,A351,1605,42,1,1,2,TP1,1,BS55,97,93,87,80,76,72,69,63,59,53,40,34,34.09999847,20.29999924,19.20000076,41
1,7401,7401,44,1,1,2,BA4,1,BS04,93,82,77,69,65,60,57,52,47,28,13,3.5,3.299999952,1.899999976,1.799999952,54
1,5034,5034,45,1,1,2,BA*,1,BS**,100,100,100,100,100,100,100,100,99,59,35,24.10000038,13,8.699999809,0,1
1,5035,5035,45,1,1,1,BA*,1,BS**,100,100,100,100,100,100,100,100,99,64,40,26.10000038,18,14,0,1
1,7019,7019,45,1,1,2,BA*,1,BS**,100,100,100,100,100,99,99,98,97,73,59,44.5,33.5,16.70000076,,3
1,I310,3559,48,1,1,2,BA*,1,BS**,100,100,100,99,98,98,97,97,92,67,53,41.70000076,29,14,,8
1,I320,3559,48,1,1,1,BA*,1,BS**,100,100,100,99,98,98,97,97,93,69,47,35.40000153,22,12,,7
1,M330,3749,48,1,1,1,BA*,1,BS**,100,100,100,100,100,100,99,99,96,90,74,48.59999847,35,22,0,4
1,M340,3749,48,1,1,1,BA*,1,BS**,100,100,100,100,100,100,99,99,96,90,74,48.59999847,35,22,0,4
1,N320,3739,48,1,1,2,TP1,1,BS55,100,100,100,100,100,100,100,100,100,99,68,4.300000191,3,3,0,0
1,N330,3739,48,1,1,2,TP1,1,BS55,100,100,100,100,100,100,100,100,100,99,68,4.300000191,3,3,0,0
1,803,803,49,1,1,1,B1,1,BS01,100,100,98,94,89,82,78,68,62,55,46,37.79999924,20.20000076,12.39999962,,38
1,804,803,49,1,1,1,B1,1,BS01,100,100,98,94,89,82,78,68,62,55,46,37.79999924,20.20000076,12.39999962,,38
2,804,804,49,2,1,2,B5,1,BS05,84,76,74,68,65,59,56,48,41,35,32,28.20000076,15.69999981,6.400000095,,59
1,1005,1005,49,1,1,2,TP1,1,BS92,100,100,100,100,100,99,99,97,94,87,58,13.5,6,2.200000048,1,6
1,1017,1017,49,1,1,1,BA*,2,BS**,100,98,95,85,78,69,63,53,44,30,18,12.19999981,10.5,5.599999905,4.599999905,56
1,3010,3010,49,1,1,1,BA*,1,BS**,100,100,96,92,88,81,76,65,54,43,35,28.89999962,23.20000076,13.39999962,11.10000038,46
1,7083,7083,49,1,1,2,BA*,1,BS**,100,97,97,96,93,87,83,72,64,56,47,37.09999847,24.39999962,10.89999962,8.699999809,36
1,7085,7085,49,1,1,1,TP1,1,BS91,100,97,94,90,85,79,72,55,47,36,31,25.89999962,26.70000076,12,9.800000191,41
1,A320,1004,49,1,1,2,TP1,1,BS92,100,100,99,98,97,93,90,82,69,50,36,22.39999962,10.69999981,4,2.900000095,31
1,A352,1004,49,1,1,2,TP1,1,BS92,100,100,99,98,97,93,90,82,69,50,36,22.39999962,10.69999981,4,2.900000095,31
