LINKED_SHRP_ID,LINKED_LAYER_NO,SHRP_ID,STATE_CODE,LAYER_NO,FIELD_SET,TEST_NO,SHRP_TEST,LOC_NO,CONSTRUCTION_NO,SAMPLE_NO,THREE_PASSING,TWO_PASSING,ONE_AND_HALF_PASSING,ONE_PASSING,THREE_FOURTHS_PASSING,ONE_HALF_PASSING,THREE_EIGHTHS_PASSING,NO_4_PASSING,NO_10_PASSING,NO_40_PASSING,NO_80_PASSING,NO_200_PASSING
0164,3,0164,48,3,1,2,UG01,B16,1,BG16,100,100,95,78.40000153,68.09999847,56.90000153,52,42.09999847,34.79999924,27.39999962,21.60000038,14.39999962
0165,1,0116,48,1,1,2,SS01,B10,1,BS10,100,100,100,100,100,100,100,99.69999695,99.40000153,99,53.59999847,7.300000191
0165,2,0121,48,2,6,1,SS01,BAX02,2,BGX02,100,100,100,100,100,97,93,79,58,43,33,18.89999962
0166,3,0167,48,4,1,2,UG01,B11,1,BG11,100,100,94,82.90000153,75.40000153,66.40000153,61.09999847,45.70000076,32.5,22.39999962,17.39999962,10.39999962
0167,1,0121,48,1,1,2,SS01,B4,1,BS04,100,100,100,100,100,100,99.69999695,99.5,99.30000305,99.09999847,54.70000076,8.5
0962,3,1011,34,3,1,1,SS01,BX01,1,BGX01,100,100,98,87,80,74,70,63,56,31,15,10.80000019
1011,1,1011,34,1,1,2,SS01,TP1,1,BS55,100,100,100,100,99,99,98,97,96,73,21,9.100000381
1033,2,1033,34,2,1,1,SS01,BX01,1,BGX01,100,100,98,85,71,54,37,22,12,5,4,2.799999952
1034,1,1034,34,1,1,2,SS01,TP1,1,BS55,100,100,100,100,100,100,100,99,99,73,14,7.699999809
4042,1,4042,34,1,1,2,SS01,BX04,1,BSX04,100,100,100,100,100,99,98,98,96,66,30,20.79999924
0501,2,0501,35,2,4,1,SS01,BA501,7,BG301,100,100,98,93,86,77,72,58,46,35,29,22.79999924
0501,2,0508,35,2,4,1,SS01,BA505,3,BG308,100,99,95,82,75,63,56,42,31,19,14,10
0502,2,0502,35,2,4,1,SS01,BA506,3,BG309,100,100,97,87,79,67,61,46,32,22,16,12.60000038
0503,2,0502,35,2,4,1,SS01,BA506,3,BG309,100,100,97,87,79,67,61,46,32,22,16,12.60000038
0503,2,0506,35,2,4,1,SS01,BA502,3,BG302,100,100,96,88,84,77,70,57,45,35,30,23.79999924
0504,1,0506,35,1,4,1,SS01,BA502,3,BS302,100,100,100,98,98,96,94,90,84,68,58,48.5
0507,1,0506,35,1,4,1,SS01,BA502,3,BS302,100,100,100,98,98,96,94,90,84,68,58,48.5
0802,2,0802,35,2,4,2,SS01,BA503,1,BG309,100,100,100,100,97,87,79,62,48,30,22,16.20000076
1002,2,1002,35,2,1,2,UG01,TP1,1,BG55,100,100,98,90,78,65,59,45,36,25,18,11.89999962
1002,2,1002,35,2,1,1,UG01,BA*,1,BG**,100,100,96,87,79,64,56,39,31,22,17,12.60000038
1112,1,1112,35,1,1,1,SS01,BA*,1,BS**,100,100,100,100,100,100,100,99,99,96,70,3.599999905
2006,1,2006,35,1,1,1,SS01,BA*,1,BS**,100,100,100,100,100,100,100,100,100,82,45,25.10000038
2118,1,2118,35,1,1,1,SS01,BA*,1,BS**,100,100,100,98,96,93,91,87,84,73,55,23.79999924
2118,2,2118,35,2,1,2,UG01,TP1,1,BG56,100,100,100,99,99,99,97,95,93,81,44,13.69999981
3010,1,3010,35,1,1,2,SS01,BA*,1,BS**,100,100,100,100,100,100,100,99,99,97,72,4.199999809
3010,2,3010,35,2,1,2,UG01,BA*,1,BG**,100,100,100,100,99,92,85,70,64,45,33,12.10000038
0801,2,0802,36,2,4,1,SS01,BAX02,1,BGX02,100,100,95,74,64,50,43,31,23,15,13,11.19999981
0801,2,0802,36,2,1,2,UG01,B5,1,BG02,100,100,94.09999847,77,66.90000153,53.79999924,47.90000153,35.29999924,24.89999962,14.19999981,11.80000019,9.300000191
0859,1,0801,36,1,1,2,SS01,B1,1,BS01,100,100,100,100,93,92,90,88,86,76,43,21.89999962
1643,1,1643,36,1,1,2,SS01,TP1,1,BS55,100,100,100,99,98,97,95,89,71,20,12,9
1644,2,1644,36,2,1,1,SS01,BX01,1,BGX01,84,83,80,76,73,70,67,61,53,26,9,4.199999809
1644,2,1644,36,2,1,2,UG01,TP1,1,BG55,93,90,87,83,81,77,74,68,59,32,12,4.300000191
B310,2,1644,36,2,1,1,SS01,BX01,1,BGX01,84,83,80,76,73,70,67,61,53,26,9,4.199999809
B350,2,1644,36,2,1,1,SS01,BX01,1,BGX01,84,83,80,76,73,70,67,61,53,26,9,4.199999809
B350,2,1644,36,2,1,2,UG01,TP1,1,BG55,93,90,87,83,81,77,74,68,59,32,12,4.300000191
6405,3,6405,90,3,1,1,UG01,TP1,1,BG55,100,100,100,100,100,91,84,68,48,20,13,9.699999809
6412,3,6412,90,3,1,2,UG01,TP1,1,BG55,100,100,100,100,100,95,90,79,65,24,14,10
B331,1,6405,90,1,1,2,SS01,TP2,1,BS56,100,100,100,100,100,100,99,99,98,40,7,5.199999809
B331,3,6405,90,3,1,1,UG01,TP1,1,BG55,100,100,100,100,100,91,84,68,48,20,13,9.699999809
B350,1,6405,90,1,1,2,SS01,TP2,1,BS56,100,100,100,100,100,100,99,99,98,40,7,5.199999809
B350,1,6405,90,1,1,1,SS01,TP1,1,BS55,100,100,100,100,100,99,98,96,92,77,58,40
B351,3,6405,90,3,1,2,UG01,TP2,1,BG56,100,100,100,99,99,90,88,65,48,28,12,8.899999619
0505,1,1030,12,1,1,1,SS01,BA*,1,BS**,100,100,100,100,100,100,100,100,100,71,17,1.100000024
0505,2,0504,12,2,3,1,SS01,BAX05,2,BGX03,100,100,100,100,99,94,92,88,85,59,20,3.5
0505,3,0504,12,3,3,1,SS01,BAX07,2,BGX05,100,100,100,97,93,85,78,64,51,35,27,19.29999924
0505,3,0563,12,3,1,2,UG01,TP3,1,BG59,100,100,97.5,92.09999847,84.69999695,72.09999847,66.19999695,51.40000153,39.59999847,26.70000076,19.89999962,13.5
0505,3,1030,12,3,1,2,UG01,TP1,1,BG55,100,100,98,89,82,70,63,48,40,27,20,12.19999981
0506,1,1030,12,1,1,2,SS01,TP1,1,BS55,100,100,100,100,100,100,100,100,100,70,13,1.5
0506,2,0506,12,2,3,2,SS01,BAX04,2,BGX02,100,100,100,97,93,87,81,73,68,52,19,6
0506,2,0508,12,2,3,2,SS01,BA303,2,BG306,100,100,100,95,92,84,81,75,72,58,29,18.5
0506,3,0504,12,3,3,1,SS01,BAX07,2,BGX05,100,100,100,97,93,85,78,64,51,35,27,19.29999924
0507,1,0503,12,1,3,1,SS01,BAX01,2,BSX01,100,100,100,100,100,100,100,100,99,85,5,0.300000012
0507,1,1030,12,1,1,2,SS01,TP1,1,BS55,100,100,100,100,100,100,100,100,100,70,13,1.5
0507,2,0508,12,2,3,2,SS01,BA303,2,BG306,100,100,100,95,92,84,81,75,72,58,29,18.5
0507,2,1030,12,2,1,1,UG01,BA*,1,BG**,100,100,100,100,99,95,93,87,84,65,26,5.099999905
0507,3,0506,12,3,3,2,SS01,BAX06,2,BGX04,100,100,100,99,95,84,77,62,49,35,27,18.79999924
0508,2,0503,12,2,3,1,SS01,BAX03,2,BGX01,100,100,97,97,94,91,89,85,83,67,15,4.099999905
0509,1,1030,12,1,1,2,SS01,TP1,1,BS55,100,100,100,100,100,100,100,100,100,70,13,1.5
0509,3,0504,12,3,3,1,SS01,BAX07,2,BGX05,100,100,100,97,93,85,78,64,51,35,27,19.29999924
0509,3,0565,12,3,3,2,SS01,BA501,2,BG307,100,100,100,100,98,92,85,70,56,41,33,25.29999924
0561,1,0563,12,1,1,2,SS01,TP3,1,BS57,100,100,100,100,100,100,100,100,100,67,17.20000076,0.300000012
0561,1,0565,12,1,3,1,SS01,BA501,2,BS304,100,100,100,100,100,100,100,99,99,79,21,1.200000048
0561,1,1030,12,1,1,2,SS01,TP1,1,BS55,100,100,100,100,100,100,100,100,100,70,13,1.5
0561,2,0504,12,2,3,1,SS01,BAX05,2,BGX03,100,100,100,100,99,94,92,88,85,59,20,3.5
0561,3,0506,12,3,3,2,SS01,BAX06,2,BGX04,100,100,100,99,95,84,77,62,49,35,27,18.79999924
0562,1,0503,12,1,3,1,SS01,BAX01,2,BSX01,100,100,100,100,100,100,100,100,99,85,5,0.300000012
0562,1,0563,12,1,1,2,SS01,TP3,1,BS57,100,100,100,100,100,100,100,100,100,67,17.20000076,0.300000012
0562,3,0565,12,3,3,2,SS01,BA501,2,BG307,100,100,100,100,98,92,85,70,56,41,33,25.29999924
0563,2,0565,12,2,3,1,SS01,BA501,2,BG308,100,100,100,98,95,90,87,81,77,58,22,6
0563,2,1030,12,2,1,1,UG01,BA*,1,BG**,100,100,100,100,99,95,93,87,84,65,26,5.099999905
0564,1,0503,12,1,3,1,SS01,BAX01,2,BSX01,100,100,100,100,100,100,100,100,99,85,5,0.300000012
0564,2,0504,12,2,3,1,SS01,BAX05,2,BGX03,100,100,100,100,99,94,92,88,85,59,20,3.5
0564,2,0508,12,2,3,2,SS01,BA303,2,BG306,100,100,100,95,92,84,81,75,72,58,29,18.5
0564,2,0563,12,2,1,2,UG01,TP3,1,BG60,100,100,99,98.40000153,96.40000153,93,91.40000153,88.09999847,85.80000305,54.29999924,15.10000038,3.200000048
0564,3,1030,12,3,1,2,UG01,TP1,1,BG55,100,100,98,89,82,70,63,48,40,27,20,12.19999981
0565,1,0563,12,1,1,2,SS01,TP3,1,BS57,100,100,100,100,100,100,100,100,100,67,17.20000076,0.300000012
0565,1,0565,12,1,3,1,SS01,BA501,2,BS304,100,100,100,100,100,100,100,99,99,79,21,1.200000048
0565,1,1030,12,1,1,1,SS01,BA*,1,BS**,100,100,100,100,100,100,100,100,100,71,17,1.100000024
0565,3,0563,12,3,1,2,UG01,TP3,1,BG59,100,100,97.5,92.09999847,84.69999695,72.09999847,66.19999695,51.40000153,39.59999847,26.70000076,19.89999962,13.5
0566,2,0563,12,2,1,2,UG01,TP3,1,BG60,100,100,99,98.40000153,96.40000153,93,91.40000153,88.09999847,85.80000305,54.29999924,15.10000038,3.200000048
0566,3,0503,12,3,3,1,SS01,BAX08,2,BGX06,100,100,100,100,98,92,85,71,58,41,31,22
1030,1,1030,12,1,1,2,SS01,TP1,1,BS55,100,100,100,100,100,100,100,100,100,70,13,1.5
1060,1,1060,12,1,1,1,SS01,BA*,1,BS**,100,100,100,98,93,84,77,60,50,31,15,3.900000095
1370,3,1370,12,3,1,1,UG01,BA*,1,BG**,100,100,100,100,99,93,88,72,60,45,38,16.39999962
3811,1,3811,12,1,1,2,SS01,BA*,1,BS**,100,100,100,100,100,100,100,100,99,87,55,30.10000038
3996,1,3996,12,1,1,1,SS01,BA*,1,BS**,100,100,100,100,100,100,100,100,100,97,77,7.5
1004,1,1004,26,1,1,2,SS01,TP1,1,BS55,100,100,100,100,100,100,100,100,100,88,18,1
1013,1,1013,26,1,1,1,SS01,BX03,2,BSX03,100,100,100,99,98,97,97,95,93,58,9,3.900000095
3069,1,3069,26,1,1,1,SS01,BX01,1,BSX01,100,100,98,95,93,88,86,78,71,44,8,4
5363,2,5363,26,2,1,1,SS01,BX01,1,BGX01,100,100,100,100,100,100,100,99,97,84,34,10.5
7072,1,7072,26,1,1,2,SS01,TP1,1,BS55,100,100,99,97,95,94,93,86,85,74,58,47
A310,2,1013,26,2,1,1,SS01,BX01,2,BGX01,100,100,100,100,100,99,99,98,97,92,29,7.699999809
A320,3,1013,26,3,1,2,UG01,TP1,2,BG55,100,100,100,100,92,80,73,55,36,14,6,5.599999905
A321,1,1013,26,1,1,1,SS01,BX03,2,BSX03,100,100,100,99,98,97,97,95,93,58,9,3.900000095
A330,3,1013,26,3,1,2,UG01,TP1,2,BG55,100,100,100,100,92,80,73,55,36,14,6,5.599999905
A340,3,1013,26,3,1,2,UG01,TP1,2,BG55,100,100,100,100,92,80,73,55,36,14,6,5.599999905
A350,3,1013,26,3,1,1,SS01,BX02,2,BGX02,100,100,100,100,95,82,75,58,42,20,6,2.5
C330,2,1001,26,2,1,2,UG01,TP1,1,BG56,100,100,100,100,98,87,79,62,51,28,10,6.5
C340,2,1001,26,2,1,1,SS01,BX01,1,BGX01,100,100,100,100,96,81,72,55,45,25,9,6.099999905
0503,2,0508,27,2,1,2,UG01,TP1,1,BG62,100,100,,98.59999847,97.5,,93.19999695,87,77.69999695,38.40000153,15.19999981,9.399999619
0504,1,0503,27,1,3,1,SS01,BAX03,4,BSX03,100,100,100,100,100,99,99,97,91,69,42,29.70000076
0504,1,0507,27,1,1,3,SS01,TP3,1,BS56,100,100,,98,98,,98,95,89,79,65,49.70000076
0504,3,0507,27,3,1,1,UG01,TP3,1,BG57,100,100,100,100,96,,82.19999695,70.69999695,54.5,21.39999962,9.600000381,7
0507,2,0504,27,2,1,2,SS01,BAX05,5,BGX05,100,100,100,99,97,94,92,86,76,42,17,10.10000038
0507,3,0501,27,3,1,1,UG01,TP4,1,BG55,100,100,100,100,95.40000153,,80.30000305,68.69999695,53.79999924,21.39999962,9.800000191,7.400000095
0507,3,0507,27,3,1,1,UG01,TP3,1,BG57,100,100,100,100,96,,82.19999695,70.69999695,54.5,21.39999962,9.600000381,7
0902,1,0902,48,1,1,3,SS01,B02A02,1,BS02A02,100,100,100,92,86,80,76,65,57,50,45,41
0902,2,0901,48,2,1,3,UG01,B01A01,1,BG01A01,100,100,100,81,66,52,44,42,23,16,14,13
1093,2,1093,48,2,1,2,UG01,TP1,2,BG55,100,100,98,81,70,58,50,42,33,27,13,5.800000191
1122,1,1122,48,1,1,2,SS01,TP1,1,BS55,100,100,100,100,100,100,99,99,98,72,46,32.09999847
1122,3,1122,48,3,1,2,UG01,TP1,1,BG55,100,99,99,94,88,77,69,53,43,31,27,22.89999962
2172,1,2172,48,1,1,1,SS01,BA*,1,BS**,100,100,100,100,100,100,100,100,88,82,70,36.90000153
3559,2,3559,48,2,1,1,UG01,BA*,1,BG**,100,100,97,86,79,73,69,63,61,38,20,13
3014,1,3014,53,1,1,2,SS01,BA*,1,BS**,100,100,100,100,100,100,100,98,65,33,24,16.70000076
3813,2,3813,53,2,1,1,UG01,BA*,1,BG**,100,100,100,99,98,98,97,96,95,91,85,57.90000153
6020,3,6020,53,3,1,1,UG01,BA*,1,BG**,100,100,85,81,78,69,61,48,37,18,10,4.800000191
A330,3,1008,53,3,1,2,UG01,TP1,1,BG91,100,100,100,100,100,98,89,57,29,6,5,4
A350,2,1008,53,2,1,1,UG01,BA*,1,BG**,100,100,100,90,82,73,66,47,32,17,12,8.399999619
B320,2,1501,53,2,1,1,UG01,BA*,1,BG**,100,100,100,99,97,91,81,51,30,14,10,7.800000191
B330,4,1501,53,4,1,1,UG01,BA*,1,BG**,100,100,100,100,100,96,85,54,34,11,7,5.199999809
B350,1,1501,53,1,1,2,SS01,TP1,1,BS94,100,100,100,95,93,91,91,89,86,76,69,61.09999847
0113,3,0113,55,3,2,1,SS01,BAX05,1,BGX05,100,100,100,100,95,81,74,62,48,26,14,9.899999619
0115,2,0122,55,2,2,2,SS01,BAX08,1,BGX08,100,98,92,84,78,71,66,58,49,24,9,5
0116,1,0118,55,1,1,1,SS01,B3,1,BS03,100,98,92,85,79,71,66,56,49,27,12,6.199999809
0116,2,0122,55,2,2,1,SS01,BAX07,1,BGX07,100,100,100,98,94,84,79,68,59,34,15,9.600000381
0117,1,0122,55,1,2,2,SS01,BA305,1,BS305,100,100,100,100,99,96,94,91,86,65,29,14.89999962
0117,2,0122,55,2,2,2,SS01,BAX08,1,BGX08,100,98,92,84,78,71,66,58,49,24,9,5
0117,4,0113,55,3,2,1,SS01,BAX04,1,BGX04,100,100,100,100,98,85,79,66,53,30,16,11.19999981
0118,1,0117,55,1,1,1,SS01,B7,1,BS07,100,100,100,100,96,83,77,65,54,29,14,8.399999619
0118,1,0118,55,1,1,1,SS01,B3,1,BS03,100,98,92,85,79,71,66,56,49,27,12,6.199999809
0118,2,0122,55,2,2,1,SS01,BAX07,1,BGX07,100,100,100,98,94,84,79,68,59,34,15,9.600000381
0119,2,0122,55,2,1,1,UG01,B9,1,BG02,100,100,100,100,96,84,77,64,54,30,15,9.199999809
0119,2,0122,55,2,2,2,SS01,BAX08,1,BGX08,100,98,92,84,78,71,66,58,49,24,9,5
0119,2,0122,55,2,2,1,SS01,BAX07,1,BGX07,100,100,100,98,94,84,79,68,59,34,15,9.600000381
0121,3,0114,55,3,1,2,UG01,B18,1,BG11,100,100,100,100,96,82,74,62,53,29,15,9.399999619
0122,2,0122,55,2,2,1,SS01,BAX07,1,BGX07,100,100,100,98,94,84,79,68,59,34,15,9.600000381
0123,1,0117,55,1,1,1,SS01,B7,1,BS07,100,100,100,100,96,83,77,65,54,29,14,8.399999619
0123,2,0122,55,2,2,1,SS01,BAX07,1,BGX07,100,100,100,98,94,84,79,68,59,34,15,9.600000381
0124,2,0115,55,2,1,1,UG01,B11,1,BG04,100,94,88,86,84,78,73,67,60,40,19,10.5
0213,2,0259,55,2,1,1,SS01,B12,1,BS12,100,96,94,91,90,87,85,80,76,54,28,13.39999962
0213,3,0213,55,3,2,2,SS01,BAX02,1,BGX02,100,100,100,100,95,84,78,67,56,32,15,7.599999905
0213,3,0216,55,3,2,2,SS01,BAX01,1,BGX01,100,100,100,100,95,74,65,52,42,24,14,8.100000381
0214,2,0214,55,2,1,1,UG01,B16,1,BG03,100,100,100,100,94,81,74,60,48,23,11,7.599999905
0214,2,0265,55,2,1,2,UG01,B18,1,BG05,100,100,100,100,94,80,72,60,48,24,12,7.699999809
0215,1,0213,55,1,2,2,SS01,BA313,1,BS363,100,100,100,100,100,97,94,87,76,53,24,12.80000019
0215,2,0223,55,2,1,1,UG01,B17,1,BG04,100,100,100,100,94,80,72,61,50,27,12,7
0216,1,0213,55,1,2,2,SS01,BA313,1,BS363,100,100,100,100,100,97,94,87,76,53,24,12.80000019
0216,2,0216,55,2,1,1,UG01,B23,1,BG10,100,100,100,99,95,84,76,62,49,25,13,7.800000191
0216,2,0216,55,2,2,2,SS01,BAX07,1,BSX07,100,100,96,95,92,85,82,73,65,44,22,13.30000019
0216,2,0221,55,2,2,2,SS01,BAX06,1,BSX06,100,100,100,98,97,95,94,91,86,63,18,8.300000191
0120,1,0120,55,1,1,1,SS01,B4,1,BS04,100,100,97,95,93,83,77,66,56,27,11,6.900000095
0121,2,0122,55,2,2,1,SS01,BAX07,1,BGX07,100,100,100,98,94,84,79,68,59,34,15,9.600000381
0121,3,0113,55,3,1,2,UG01,B16,1,BG09,100,100,100,100,96,81,73,60,49,27,14,9.199999809
0122,2,0122,55,2,1,1,UG01,B9,1,BG02,100,100,100,100,96,84,77,64,54,30,15,9.199999809
0124,1,0122,55,1,2,2,SS01,BA305,1,BS305,100,100,100,100,99,96,94,91,86,65,29,14.89999962
0124,1,0122,55,1,2,1,SS01,BAX13,1,BSX13,100,100,100,100,100,100,100,100,99,92,47,39.70000076
0124,2,0122,55,2,1,1,UG01,B9,1,BG02,100,100,100,100,96,84,77,64,54,30,15,9.199999809
0124,2,0122,55,2,2,2,SS01,BAX08,1,BGX08,100,98,92,84,78,71,66,58,49,24,9,5
0213,1,0216,55,1,1,1,SS01,B5,1,BS05,100,100,100,100,98,87,81,70,57,29,14,9.399999619
0213,1,0218,55,1,1,1,SS01,B2,1,BS02,100,100,97,95,92,83,78,67,58,32,14,8.5
0213,2,0261,55,2,2,2,SS01,BAX10,1,BSX10,100,100,100,99,99,98,96,95,91,69,29,11.89999962
0214,1,0213,55,1,2,2,SS01,BA313,1,BS363,100,100,100,100,100,97,94,87,76,53,24,12.80000019
0214,1,0216,55,1,2,2,SS01,BAX17,1,BSX17,100,100,100,98,97,95,93,89,84,65,35,22.89999962
0214,3,0214,55,3,1,2,UG01,B22,1,BG09,100,100,100,100,97,85,79,67,56,29,16,10.30000019
0214,4,0265,55,3,1,2,UG01,B25,1,BG12,100,100,100,100,95,85,77,66,54,28,15,10.30000019
0215,1,0216,55,1,2,2,SS01,BAX17,1,BSX17,100,100,100,98,97,95,93,89,84,65,35,22.89999962
0215,2,0214,55,2,1,1,UG01,B16,1,BG03,100,100,100,100,94,81,74,60,48,23,11,7.599999905
0215,2,0218,55,2,1,1,UG01,B15,1,BG02,100,100,100,95,93,82,77,65,54,30,13,8.399999619
0215,2,0262,55,2,2,2,SS01,BAX12,1,BGX12,100,82,82,76,71,64,61,50,40,20,8,4.400000095
0216,1,0216,55,1,2,2,SS01,BAX28,1,BSX28,100,100,100,98,98,97,96,93,90,74,38,20
0216,1,0218,55,1,1,1,SS01,B2,1,BS02,100,100,97,95,92,83,78,67,58,32,14,8.5
0216,2,0221,55,2,2,1,SS01,BAX05,1,BSX05,100,100,100,97,94,89,86,80,74,50,21,11.10000038
0217,1,0216,55,1,2,2,SS01,BAX28,1,BSX28,100,100,100,98,98,97,96,93,90,74,38,20
0217,2,0259,55,2,1,1,UG01,B24,1,BG11,100,100,100,100,97,85,78,64,50,27,15,10.10000038
0217,2,0261,55,2,2,1,SS01,BAX09,1,BSX09,100,100,100,100,98,89,84,74,64,37,17,10.39999962
0218,1,0214,55,1,1,1,SS01,B3,1,BS03,100,100,100,100,96,85,77,65,53,28,14,9.100000381
0218,2,0214,55,2,1,1,UG01,B16,1,BG03,100,100,100,100,94,81,74,60,48,23,11,7.599999905
0218,3,0214,55,3,2,2,SS01,BAX03,1,BGX03,100,100,100,100,93,75,97,54,43,22,11,6.900000095
0219,1,0213,55,1,2,2,SS01,BAX18,1,BSX18,100,100,100,99,98,94,91,84,77,53,26,14.80000019
0219,1,0216,55,1,2,2,SS01,BAX17,1,BSX17,100,100,100,98,97,95,93,89,84,65,35,22.89999962
0219,1,0264,55,1,1,2,SS01,B8,1,BS08,100,100,100,96,92,84,77,65,56,30,11,6.800000191
0219,2,0217,55,2,1,1,SS01,B9,1,BS09,100,95,95,92,88,82,77,69,62,32,14,8.899999619
0219,2,0220,55,2,1,1,SS01,B10,1,BS10,100,100,97,96,93,85,81,72,65,41,18,10.5
0220,1,0215,55,1,1,2,SS01,B1,1,BS01,100,100,100,100,97,88,82,70,60,30,13,7.300000191
0220,1,0216,55,1,2,2,SS01,BAX17,1,BSX17,100,100,100,98,97,95,93,89,84,65,35,22.89999962
0220,1,0216,55,1,2,2,SS01,BAX28,1,BSX28,100,100,100,98,98,97,96,93,90,74,38,20
0220,2,0259,55,2,1,1,UG01,B24,1,BG11,100,100,100,100,97,85,78,64,50,27,15,10.10000038
0220,2,0264,55,2,1,1,SS01,B13,1,BS13,100,100,100,100,97,86,80,68,57,29,11,6.5
0221,3,0213,55,3,2,2,SS01,BAX02,1,BGX02,100,100,100,100,95,84,78,67,56,32,15,7.599999905
0222,1,0261,55,1,2,2,SS01,BAX21,1,BSX21,100,100,100,100,100,100,100,91,89,69,9,3.5
0222,1,0261,55,1,2,1,SS01,BAX20,1,BSX20,100,100,100,100,100,99,98,96,93,70,16,5.400000095
0222,3,0214,55,3,2,2,SS01,BAX03,1,BGX03,100,100,100,100,93,75,97,54,43,22,11,6.900000095
0223,2,0218,55,2,1,1,UG01,B15,1,BG02,100,100,100,95,93,82,77,65,54,30,13,8.399999619
0223,2,0218,55,2,2,2,SS01,BAX13,1,BGX13,100,97,95,89,85,79,76,69,61,40,14,5.199999809
0601,1,0602,47,1,1,3,SS01,TP1,2,BS55,100,100,100,100,100,100,100,100,100,62.79999924,22.5,12
0502,1,0506,1,1,1,1,SS01,BA1,1,BS01,100,100,100,100,100,98.69999695,98,97.30000305,96.19999695,65.19999695,30.60000038,18.89999962
0502,1,0508,1,1,1,2,SS01,BA5,1,BS05,100,100,100,100,100,96.90000153,95.90000153,94.30000305,92.30000305,70.5,33,22.39999962
0502,2,0506,1,2,1,1,UG01,BA1,1,BG02,100,100,100,99,97,95,94,92,89,62,31,21.39999962
0502,3,0504,1,3,4,2,SS01,BA306,2,BG313,100,100,100,92,82,68,60,47,43,34,16,9.100000381
0502,3,0504,1,3,4,2,SS01,BA304,2,BG309,100,100,100,93,83,68,59,46,42,32,15,8.600000381
0503,1,0506,1,1,1,1,SS01,BA1,1,BS01,100,100,100,100,100,98.69999695,98,97.30000305,96.19999695,65.19999695,30.60000038,18.89999962
0503,1,4155,1,1,1,2,SS01,BA*,1,BS**,100,100,100,100,99,98,97,94,93,75,41,27.70000076
0503,3,0504,1,3,4,2,SS01,BA305,2,BG311,100,100,100,93,85,68,60,47,43,34,16,8.899999619
0504,2,0506,1,2,1,1,UG01,BA3,1,BG06,100,100,100,100,100,98,97,87,82,60,34,24.39999962
0505,1,0506,1,1,4,2,SS01,BA303,2,BS303,100,100,100,100,99,98,97,94,92,65,36,22.60000038
0505,1,0506,1,1,1,1,SS01,BA3,1,BS03,100,100,100,100,100,100,99.80000305,99.09999847,97.90000153,67.59999847,33.29999924,20.79999924
0505,1,0506,1,1,1,1,SS01,BA2,1,BS02,100,100,100,100,100,100,100,99.30000305,98.19999695,66,32.79999924,20.60000038
0505,2,0508,1,2,1,2,UG01,BA5,1,BG10,100,100,100,99,98,96,95,94,91,73,33,22.29999924
0505,3,0503,1,3,4,1,SS01,BA308,2,BG319,100,100,100,91,79,67,58,46,43,34,14,8.100000381
0506,1,0506,1,1,1,1,SS01,BA3,1,BS03,100,100,100,100,100,100,99.80000305,99.09999847,97.90000153,67.59999847,33.29999924,20.79999924
0506,2,4155,1,2,1,1,UG01,BA*,1,BG**,100,100,100,91,80,63,54,40,39,29,13,7
0506,3,0506,1,3,1,1,UG01,BA1,1,BG01,100,100,100,93,79,67,59,48,44,34,16,10.10000038
0506,3,0508,1,3,1,2,UG01,BA5,1,BG09,100,100,100,97,88,75,69,57,53,39,17,10.19999981
0507,2,0506,1,2,1,1,UG01,BA1,1,BG02,100,100,100,99,97,95,94,92,89,62,31,21.39999962
0508,1,0502,1,1,1,1,SS01,TP1,1,BS55,100,100,100,100,98.90000153,97.80000305,97.30000305,95.90000153,94.59999847,65.19999695,31.70000076,20.70000076
0508,1,0508,1,1,1,2,SS01,BA5,1,BS05,100,100,100,100,100,96.90000153,95.90000153,94.30000305,92.30000305,70.5,33,22.39999962
0508,1,4155,1,1,1,2,SS01,BA*,1,BS**,100,100,100,100,99,98,97,94,93,75,41,27.70000076
0508,2,0504,1,2,4,2,SS01,BA306,2,BG314,100,100,100,100,97,96,95,93,91,70,31,20.5
0508,2,0504,1,2,4,2,SS01,BA304,2,BG310,100,100,100,99,97,95,94,92,90,69,32,20.79999924
0508,2,0506,1,2,4,2,SS01,BA303,2,BG306,100,100,100,100,100,97,96,93,91,67,32,19.79999924
0508,2,0506,1,2,4,2,SS01,BA302,2,BG304,100,100,100,99,96,93,91,87,85,62,31,19.20000076
0508,3,0508,1,3,1,2,UG01,BA6,1,BG11,100,100,100,96,89,77,70,58,54,41,16,10
0701,2,0701,27,2,1,2,UG01,TP1,1,BG14,100,100,100,100,100,99,99,99,88,80,48,22.70000076
0759,1,0709,27,1,1,2,SS01,TP3,1,BS03,100,100,100,100,100,100,99,99,98,71,42,35.29999924
0759,2,0704,27,2,1,1,UG01,TP2,1,BG16,100,100,100,100,100,100,100,99,99,80,22,7.199999809
1016,1,1016,27,1,1,1,SS01,BX02,1,BSX02,100,100,100,99,99,97,96,93,87,44,12,6.800000191
1018,2,1018,27,2,1,1,SS01,BX01,1,BGX01,100,100,100,100,93,83,77,65,53,27,12,6.900000095
1019,1,1019,27,1,1,2,SS01,TP1,1,BS55,100,100,100,100,100,100,99,99,98,88,42,8.199999809
1028,1,1028,27,1,1,2,SS01,TP1,1,BS55,100,100,100,98,95,93,92,87,80,36,9,4.900000095
