LINKED_SHRP_ID,LINKED_LAYER_NO,SHRP_ID,STATE_CODE,LAYER_NO,FIELD_SET,TEST_NO,LOC_NO,SAMPLE_NO,CONSTRUCTION_NO,MAX_LAB_DRY_DENSITY,OPTIMUM_LAB_MOISTURE
0564,3,0506,1,3,4,2,BA303,BG305,2,2210.8,6
0603,2,0606,1,2,3,2,BAX06,BGX02,2,2390.2,5
0606,2,0607,1,2,1,2,BA3,BG03,2,2322.9,6
0607,1,0605,1,1,1,3,TP1,BS57,2,1826.3,16
0608,2,0606,1,2,3,2,BAX06,BGX02,2,2390.2,5
0661,2,0605,1,2,1,3,TP1,BG57,2,2306.9,5
0662,1,0606,1,1,3,2,BAX04,BSX04,2,1744.6,14
1001,3,1001,1,3,1,1,BA*,BG**,1,2226.8,6
1021,1,1021,1,1,1,2,TP1,BS55,1,1810.3,15
3028,2,3028,1,2,1,2,BA*,BG**,1,2114.6,9
4007,1,4007,1,1,1,1,BA*,BS**,1,1794.2,14
4007,2,4007,1,2,1,1,BA*,BG**,1,2018.5,10
4073,3,4073,1,3,1,1,BA*,BG**,1,2290.9,6
4084,2,4084,1,2,1,2,BA*,BG**,1,2306.9,8
4084,3,4084,1,3,1,2,BA*,BG**,1,2130.7,10
4125,1,4125,1,1,1,2,BA*,BS**,1,2018.5,10
4125,2,4125,1,2,1,1,BA*,BG**,1,2098.6,9
4127,1,4127,1,1,1,1,BA*,BS**,2,1826.3,14
0603,1,0608,29,1,1,7,TP3,BS03,1,1810.3,15
0603,1,0664,29,1,1,2,TP4,BS04,1,1826.3,15
0603,1,0666,29,1,1,1,TP8,BS08,1,2018.5,11
0604,1,0607,29,1,1,2,TP1,BS01,1,1810.3,15
0604,1,0608,29,1,1,7,TP3,BS03,1,1810.3,15
0604,2,0602,29,2,1,2,TP6,BG06,1,2274.8,6
0604,2,0660,29,2,1,1,TP2,BG02,1,2290.9,6
0605,1,0607,29,1,1,2,TP1,BS01,1,1810.3,15
0605,2,0660,29,2,1,1,TP2,BG02,1,2290.9,6
0606,1,0666,29,1,1,1,TP8,BS08,1,2018.5,11
0606,2,0602,29,2,1,2,TP6,BG06,1,2274.8,6
0606,2,0664,29,2,1,2,TP4,BG04,1,2274.8,6
0606,2,0666,29,2,1,1,TP8,BG08,1,2274.8,6
0607,1,0603,29,1,1,7,TP7,BS07,2,1954.4,11
0607,1,0607,29,1,1,7,TP1,BS01,1,1842.3,15
0608,1,0605,29,1,1,2,TP5,BS05,1,1826.3,15
0608,1,0607,29,1,1,7,TP1,BS01,1,1842.3,15
0608,2,0602,29,2,1,2,TP6,BG06,1,2274.8,6
0608,2,0666,29,2,1,1,TP8,BG08,1,2274.8,6
0659,1,0602,29,1,1,2,TP6,BS06,1,1842.3,15
0659,1,0607,29,1,1,2,TP1,BS01,1,1810.3,15
0659,1,0607,29,1,1,7,TP1,BS01,1,1842.3,15
0659,1,0660,29,1,1,1,TP2,BS02,1,1826.3,15
0659,1,0664,29,1,1,7,TP4,BS04,1,1794.2,16
0659,2,0603,29,2,1,2,TP7,BG07,2,2274.8,6
0660,1,0603,29,1,1,7,TP7,BS07,2,1954.4,11
0661,2,0604,29,2,4,2,BAX02,BGX02,5,2210.8,6
0661,2,0605,29,2,1,2,TP5,BG05,1,2258.8,6
0661,2,0608,29,2,3,2,BAX01,BGX01,4,2217.2,6
0662,1,0602,29,1,1,2,TP6,BS06,1,1842.3,15
0662,2,0603,29,2,1,2,TP7,BG07,2,2274.8,6
0662,2,0607,29,2,1,2,TP1,BG01,1,2274.8,6
0662,2,0608,29,2,1,2,TP3,BG03,1,2290.9,6
0663,1,0603,29,1,1,2,TP7,BS07,2,1970.5,12
0663,1,0608,29,1,1,2,TP3,BS03,1,1842.3,15
0663,1,0664,29,1,1,7,TP4,BS04,1,1794.2,16
0663,2,0604,29,2,4,2,BAX02,BGX02,5,2210.8,6
0663,2,0605,29,2,1,2,TP5,BG05,1,2258.8,6
0663,2,0660,29,2,1,1,TP2,BG02,1,2290.9,6
0663,2,0664,29,2,1,2,TP4,BG04,1,2274.8,6
0664,1,0605,29,1,1,7,TP5,BS05,1,1794.2,15
0664,1,0607,29,1,1,2,TP1,BS01,1,1810.3,15
0664,2,0605,29,2,1,2,TP5,BG05,1,2258.8,6
0664,2,0607,29,2,1,2,TP1,BG01,1,2274.8,6
0665,1,0666,29,1,1,1,TP8,BS08,1,2018.5,11
0665,2,0608,29,2,3,2,BAX01,BGX01,4,2217.2,6
0666,1,0603,29,1,1,2,TP7,BS07,2,1970.5,12
0666,1,0607,29,1,1,7,TP1,BS01,1,1842.3,15
0666,1,0664,29,1,1,7,TP4,BS04,1,1794.2,16
0564,2,0560,6,2,1,1,BA7,BG01,1,2146.7,7
0565,2,0502,6,2,3,1,BA02**,BG02**,4,2066.6,8
0566,1,0509,6,1,1,2,BA6,BS02,1,1954.4,10
0566,2,0509,6,2,1,2,BA6,BG02,1,2002.5,9
0566,2,0509,6,2,1,2,BA5,BG01,1,2050.6,9
0566,2,0564,6,2,1,2,BA10,BG02,1,2130.7,7
0567,1,0502,6,1,3,1,BA020*,BS020*,4,1986.5,10
0567,2,0560,6,2,1,1,BA7,BG01,1,2146.7,7
0567,2,0560,6,2,1,1,BA8,BG02,1,2098.6,8
0568,1,0568,6,1,1,1,BA11,BS01,1,1986.5,10
0568,2,0507,6,2,1,2,TP2,BG92,1,2018.5,10
0568,2,0508,6,2,3,1,BA080*,BG080*,3,2082.6,8
0569,1,0560,6,1,1,1,BA8,BS02,1,2018.5,10
0569,1,0561,6,1,1,2,TP3,BS93,1,1954.4,10
0569,2,0568,6,2,1,1,BA12,BG02,1,2146.7,7
0570,1,0502,6,1,1,2,TP1,BS93,1,1922.4,10
0570,1,0505,6,1,1,2,BA4,BS02,1,1970.5,12
0570,2,0501,6,2,1,1,BA1,BG01,1,2050.6,9
0570,2,0509,6,2,1,2,BA6,BG02,1,2002.5,9
0571,1,0505,6,1,1,2,BA3,BS01,1,1986.5,10
0571,1,0561,6,1,1,2,TP3,BS93,1,1954.4,10
0571,2,0501,6,2,1,1,BA2,BG02,1,2034.5,9
0571,2,0502,6,2,1,2,TP1,BG92,1,2002.5,10
0571,2,0505,6,2,1,2,BA4,BG02,1,2034.5,10
0571,2,0507,6,2,1,2,TP2,BG92,1,2018.5,10
0571,2,0568,6,2,1,1,BA12,BG02,1,2146.7,7
0602,1,0606,6,1,3,2,BAX01,BSX01,6,1800.6,12
0606,1,0659,6,1,3,1,BA262,BS262,4,1794.2,12
0608,1,3005,6,1,1,2,BA*,BS**,1,1874.3,13
0659,1,0660,6,1,3,1,BA261,BS261,8,1634.0,16
0659,1,3005,6,1,1,1,BA*,BS**,1,1826.3,14
0660,1,0659,6,1,3,1,BA262,BS262,4,1794.2,12
0660,1,3005,6,1,1,2,BA*,BS**,1,1874.3,13
0661,1,0606,6,1,3,2,BAX01,BSX01,6,1800.6,12
2002,2,2002,6,2,1,1,BA*,BG**,1,1714.1,15
2040,2,2040,6,2,1,2,TP1,BG91,1,2242.8,6
2053,1,2053,6,1,1,2,TP1,BS91,1,1682.1,21
6032,1,6032,56,1,1,1,BA*,BS**,1,2178.7,7
7772,1,7772,56,1,1,2,TP1,BS91,1,1714.1,17
7775,1,7775,56,1,1,1,BA*,BS**,1,1778.2,16
4121,1,4121,72,1,1,1,BA*,BS**,1,1986.5,10
4122,1,4122,72,1,1,1,BA*,BS**,1,1922.4,10
0502,1,0505,81,1,1,1,BA*,BS*1,1,1826.3,15
0503,1,0505,81,1,1,1,BA*,BS*1,1,1826.3,15
0503,2,0503,81,2,1,1,TP1,BG91,1,2226.8,5
0505,1,0507,81,1,3,2,BA265,BS265,5,1855.1,14
0506,2,0509,81,2,3,2,BA271,BG271,8,2196.3,6
0508,1,0503,81,1,1,1,TP1,BS92,1,1810.3,15
0508,2,0508,81,2,3,2,BA267,BG267,7,2226.8,6
1804,1,1804,81,1,1,1,BA*,BS**,1,1778.2,16
1804,2,1804,81,2,1,1,BA*,BG**,1,2194.7,6
1804,3,1804,81,3,1,1,BA*,BG**,1,2194.7,8
1805,3,1805,81,3,1,2,TP1,BG91,1,2290.9,6
1805,3,1805,81,3,1,1,BA*,BG**,1,2226.8,5
9017,4,9017,82,4,1,1,BA*,BG**,1,2338.9,6
0501,2,0502,83,2,1,2,TP1,BG56,1,2274.8,6
0502,3,0502,83,3,1,2,TP1,BG55,1,2242.8,6
0502,3,0508,83,3,1,1,TP4,BG61,1,2226.8,6
0502,3,0508,83,3,4,2,BAX01,BGX01,5,2242.8,6
0503,2,0507,83,2,1,2,TP3,BG60,1,2306.9,6
0504,1,0504,83,1,4,1,BAX14,BSX14,5,2114.6,7
0504,3,0508,83,3,4,2,BAX01,BGX01,5,2242.8,6
0506,1,0506,83,1,4,2,BAX13,BSX13,4,2098.6,9
0506,2,0507,83,2,1,2,TP3,BG60,1,2306.9,6
0506,3,0503,83,3,1,2,TP5,BG63,1,2226.8,6
0507,2,0506,83,2,4,1,BAX03,BGX03,4,2274.8,5
0507,3,0502,83,3,1,2,TP1,BG55,1,2242.8,6
0507,3,0507,83,3,1,2,TP3,BG59,1,2258.8,6
0508,1,0509,83,1,4,2,BAX11,BSX11,4,2114.6,7
1801,2,1801,83,2,1,1,TP1,BG56,1,2178.7,8
6451,2,6451,83,2,1,2,TP1,BG56,1,2258.8,6
6452,2,6452,83,2,1,2,TP2,BG56,2,2322.9,6
6454,1,6454,83,1,1,1,TP1,BS55,2,1826.3,12
A310,1,1801,83,1,1,1,TP1,BS55,1,1698.1,12
A310,1,1801,83,1,1,2,TP2,BS56,1,1762.2,10
A310,2,1801,83,2,1,2,TP2,BG58,1,2162.7,8
A320,1,1801,83,1,1,2,TP2,BS56,1,1762.2,10
A320,3,1801,83,3,1,2,TP2,BG57,1,2210.8,7
A330,2,1801,83,2,1,1,TP1,BG56,1,2178.7,8
0206,1,0207,32,1,1,2,B32,BS04,1,1954.4,12
0207,1,0207,32,1,1,2,B32,BS04,1,1954.4,12
0207,3,0204,32,3,1,2,B5,BG05,1,2098.6,8
0207,3,0211,32,3,1,2,B3,BG03,1,2098.6,8
0208,3,0204,32,3,1,2,B5,BG05,1,2098.6,8
0208,3,0205,32,3,1,1,B1,BG01,1,2082.6,8
0209,3,0204,32,3,1,2,B5,BG05,1,2098.6,8
0210,1,0204,32,1,1,2,B33,BS05,1,1826.3,15
0210,1,0210,32,1,1,2,B34,BS06,1,1922.4,11
0211,3,0210,32,3,1,2,B6,BG06,1,2098.6,8
1020,1,1020,32,1,1,1,BA*,BS**,1,2034.5,9
1021,3,1021,32,3,1,2,TP1,BG91,1,2146.7,7
1030,1,1030,32,1,1,2,TP1,BS71,1,2018.5,9
2027,2,2027,32,2,1,1,BA*,BG**,1,2194.7,6
3010,2,3010,32,2,1,2,BA*,BG**,1,2162.7,8
7084,2,7084,32,2,1,2,BA*,BG**,1,1954.4,10
A330,1,1021,32,1,1,2,TP1,BS93,1,1505.9,24
A330,1,1021,32,1,1,1,BA*,BS**,1,1794.2,16
A330,3,1021,32,3,1,2,TP1,BG91,1,2146.7,7
A351,2,1021,32,2,1,1,BA*,BG**,1,1698.1,19
A352,2,1021,32,2,1,1,BA*,BG**,1,1698.1,19
A430,1,3010,32,1,1,2,BA*,BS**,1,1505.9,26
A452,2,3010,32,2,1,2,BA*,BG**,1,2162.7,8
A453,2,3010,32,2,1,2,BA*,BG**,1,2162.7,8
A454,1,3010,32,1,1,1,BA*,BS**,1,1890.4,13
A454,2,3010,32,2,1,1,BA*,BG**,1,2162.7,8
A455,1,3010,32,1,1,2,BA*,BS**,1,1505.9,26
A457,1,3010,32,1,1,2,BA*,BS**,1,1505.9,26
A458,2,3010,32,2,1,1,BA*,BG**,1,2162.7,8
A459,2,3010,32,2,1,2,BA*,BG**,1,2162.7,8
A459,2,3010,32,2,1,1,BA*,BG**,1,2162.7,8
A460,1,3010,32,1,1,1,BA*,BS**,1,1890.4,13
A460,2,3010,32,2,1,1,BA*,BG**,1,2162.7,8
A463,2,3010,32,2,1,2,BA*,BG**,1,2162.7,8
A464,1,3010,32,1,1,1,BA*,BS**,1,1890.4,13
B310,1,7000,32,1,1,1,BA*,BS**,1,2226.8,7
B310,2,7000,32,2,1,2,TP1,BG92,1,2210.8,6
B340,1,7000,32,1,1,2,TP1,BS93,1,2162.7,8
B350,1,7000,32,1,1,1,BA*,BS**,1,2226.8,7
C310,1,2027,32,1,1,1,BA*,BS**,1,1890.4,13
C320,1,2027,32,1,1,2,TP1,BS93,1,1746.2,16
0506,1,0509,24,1,3,2,BAX05,BSX05,5,1738.2,15
0506,3,0507,24,3,3,1,BAX08,BGX08,2,2242.8,6
0507,1,0509,24,1,1,2,BX02,BSX02,1,1778.2,15
0507,2,0509,24,2,3,2,BAX06,BTX06,5,1627.6,19
0507,3,0502,24,3,1,2,BX01,BGX01,1,2258.8,6
0508,1,0509,24,1,1,2,BX02,BSX02,1,1778.2,15
0508,2,0509,24,2,3,2,BAX06,BTX06,5,1627.6,19
0508,3,0560,24,3,1,2,BX01,BGX01,1,2242.8,4
0509,1,0560,24,1,1,2,BX02,BSX02,1,1698.1,16
0509,3,0559,24,3,1,2,T2,BG56,1,2242.8,5
0559,1,0509,24,1,1,2,BX02,BSX02,1,1778.2,15
0559,1,0560,24,1,1,2,BX02,BSX02,1,1698.1,16
0559,2,0505,24,2,3,2,BAX02,BTX02,3,1563.6,22
0559,3,0509,24,3,1,2,BX01,BGX01,1,2274.8,5
0560,2,0505,24,2,3,2,BAX02,BTX02,3,1563.6,22
0560,3,0507,24,3,1,2,T1,BG55,1,2210.8,5
0561,2,0509,24,2,3,2,BAX06,BTX06,5,1627.6,19
0561,3,0502,24,3,1,2,BX01,BGX01,1,2258.8,6
0562,3,0560,24,3,1,2,BX01,BGX01,1,2242.8,4
0563,1,0502,24,1,1,2,BX02,BSX02,1,1810.3,15
0563,1,0507,24,1,1,2,T1,BS55,1,1698.1,18
0563,2,0507,24,2,3,1,BAX04,BTX04,2,1581.2,22
0563,3,0507,24,3,1,2,T1,BG55,1,2210.8,5
0902,2,2805,24,2,1,1,BX01,BGX01,1,2322.9,5
0961,1,2805,24,1,1,2,TP1,BS55,1,1986.5,11
0962,2,2805,24,2,1,2,TP1,BG55,1,2258.8,6
1632,1,1632,24,1,1,1,BX02,BSX02,1,1890.4,4
2401,3,2401,24,3,1,2,TP1,BG55,1,2130.7,8
2805,1,2805,24,1,1,2,TP1,BS55,1,1986.5,11
A311,2,1634,24,2,1,1,BX01,BGX01,1,2082.6,7
A340,1,1634,24,1,1,2,TP1,BS55,1,1634.0,12
A340,1,1634,24,1,1,1,BX02,BSX02,1,1746.2,4
1004,1,1004,25,1,1,1,BX02,BSX02,1,2162.7,7
1004,2,1004,25,2,1,1,BX01,BGX01,1,2162.7,5
0114,1,0119,26,1,1,2,B06,BS06,1,1970.5,11
0114,2,0118,26,2,1,2,B10,BG02,1,2274.8,6
0116,1,0120,26,1,1,2,B1,BS01,1,2002.5,11
0118,1,0115,26,1,1,2,B7,BS07,1,2018.5,10
0119,1,0119,26,1,1,2,B06,BS06,1,1970.5,11
0121,2,0114,26,2,1,2,B12,BG04,1,2306.9,6
0121,2,0117,26,2,2,2,BAX01,BGX01,3,2290.9,6
0121,2,0118,26,2,1,2,B10,BG02,1,2274.8,6
0504,2,0559,4,2,1,2,BA*,BG*4,1,2114.6,7
0506,2,0559,4,2,1,2,BA*,BG*4,1,2114.6,7
0507,1,0507,4,1,1,1,BA*,BS*1,1,2130.7,7
0507,1,0559,4,1,1,2,BA*,BS*4,1,1986.5,10
0507,2,0504,4,2,1,2,TP1,BG91,1,2082.6,7
0508,1,0502,4,1,1,2,TP2,BS92,1,2050.6,8
0509,1,0505,4,1,1,2,BA*,BS*3,1,2018.5,9
0509,1,0507,4,1,1,1,BA*,BS*1,1,2130.7,7
0509,2,0502,4,2,1,2,TP2,BG91,1,2114.6,7
0509,2,0507,4,2,1,1,BA*,BG*1,1,2066.6,8
0509,2,0507,4,2,1,1,BA*,BG*5,1,2210.8,6
0509,2,0508,4,2,3,1,BA261,BG261,5,2156.3,6
0559,1,0502,4,1,1,2,TP2,BS92,1,2050.6,8
0559,1,0506,4,1,4,3,TP2,MS02,7,2162.7,7
0559,2,0509,4,2,1,1,BA*,BG*2,1,2050.6,8
0560,2,0508,4,2,3,1,BA261,BG261,5,2156.3,6
0560,2,0509,4,2,4,3,TP1,MG01,6,2082.6,9
0603,2,0603,4,2,1,2,BA*,BG*4,1,2194.7,6
0607,3,0604,4,2,1,1,BA*,BG*2,1,2242.8,6
0608,2,0662,4,2,1,2,BA*,BG*7,1,2162.7,7
0669,2,0603,4,2,1,2,BA*,BG*4,1,2194.7,6
0669,2,0662,4,3,1,2,BA*,BG*3,1,2210.8,6
1003,2,1003,4,2,1,2,TP1,BG91,2,2098.6,8
1003,2,1003,4,2,1,1,BA*,BG**,2,2130.7,7
1017,2,1017,4,2,1,2,TP1,BG91,2,2098.6,7
1025,1,1025,4,1,1,1,BA*,BS**,1,2210.8,7
1036,1,1036,4,1,1,2,TP1,BS70,1,1986.5,11
6053,2,6053,4,2,1,2,TP1,BG91,1,2130.7,7
6054,1,6054,4,1,1,2,TP1,BS92,1,2034.5,9
7613,1,7613,4,1,1,1,BA*,BS**,1,1986.5,10
A310,1,1036,4,1,1,2,TP1,BS70,1,1986.5,11
A330,1,1036,4,1,1,1,BA*,BS**,1,2018.5,9
A350,1,1036,4,1,1,1,BA*,BS**,1,2018.5,9
A441,1,7613,4,1,1,2,BA*,BS**,1,1794.2,16
A445,1,7613,4,1,1,1,BA*,BS**,1,1986.5,10
A447,1,7613,4,1,1,1,BA*,BS**,1,1986.5,10
A450,1,7613,4,1,1,2,BA*,BS**,1,1794.2,16
A450,1,7613,4,1,1,1,BA*,BS**,1,1986.5,10
A451,1,7613,4,1,1,1,BA*,BS**,1,1986.5,10
A901,1,A901,4,1,1,2,B322,BS22,1,2130.7,8
B310,2,1021,4,2,1,1,BA*,BG**,1,2146.7,6
B350,1,1021,4,1,1,2,TP1,BS92,1,1922.4,11
B350,2,1021,4,2,1,1,BA*,BG**,1,2146.7,6
4129,2,4129,1,2,1,2,TP1,BG56,2,2194.7,8
4129,3,4129,1,3,1,1,BA*,BG**,2,2322.9,6
5008,1,5008,1,1,1,1,BA*,BS**,1,1842.3,13
6012,1,6012,1,1,1,1,BA*,BS**,1,2002.5,11
6012,2,6012,1,2,1,2,TP1,BG55,1,2178.7,5
6019,1,6019,1,1,1,2,BA4,BS04,2,1970.5,11
A310,2,4125,1,2,1,1,BA*,BG**,1,2098.6,9
A320,2,4125,1,2,1,1,BA*,BG**,1,2098.6,9
A340,2,4125,1,2,1,2,BA*,BG**,1,2178.7,8
B320,2,1019,1,2,1,1,BA*,BG**,1,2162.7,6
B320,2,1019,1,2,1,2,TP1,BG55,1,2162.7,6
C330,1,4155,1,1,1,1,BA*,BS**,1,2002.5,10
C330,1,4155,1,1,1,2,BA*,BS**,1,2018.5,11
C340,2,4155,1,2,1,1,BA*,BG**,1,2242.8,5
1001,2,1001,2,2,1,2,TP1,BG91,1,2226.8,4
1004,1,1004,2,1,1,1,TP2,BS81,1,2210.8,6
1008,2,1008,2,2,1,1,BA*,BG**,1,2210.8,4
0113,2,0119,4,2,1,2,B308,BG08,1,2274.8,5
0114,1,0114,4,1,1,2,B309,BS09,1,2130.7,8
0114,1,0124,4,1,1,2,B305,BS05,1,2146.7,8
0114,2,0120,4,2,1,2,B316,BG16,1,2258.8,4
0116,1,0115,4,1,1,2,B303,BS03,1,2114.6,9
0118,1,0118,4,1,1,2,B311,BS11,1,2018.5,10
0120,2,0119,4,2,1,2,B308,BG08,1,2274.8,5
0121,1,0121,4,1,1,2,B314,BS14,1,2130.7,8
0160,2,0160,4,2,1,2,B302,BG02,1,2274.8,5
0161,1,0162,4,1,1,2,B320,BS20,1,2162.7,8
0161,2,0119,4,2,1,2,B308,BG08,1,2274.8,5
0161,2,0120,4,2,1,2,B316,BG16,1,2258.8,4
0162,1,0161,4,1,3,1,BA266,BS266,3,2082.6,10
0213,1,0261,4,1,1,2,B301,BS01,1,1986.5,10
0214,1,0213,4,1,1,2,B311,BS61,1,2050.6,10
0215,1,0216,4,1,1,2,B306,BS06,1,2082.6,9
0215,2,0264,4,2,1,2,B314,BG14,1,1666.1,6
0217,1,0216,4,1,1,2,B306,BS06,1,2082.6,9
0220,1,0220,4,1,1,2,B304,BS04,1,1970.5,12
0220,1,0222,4,1,1,2,B303,BS03,1,2034.5,11
0222,1,0267,4,1,1,2,B316,BS16,1,1986.5,10
0223,2,0262,4,2,1,2,B312,BG12,1,2258.8,5
0260,2,0260,4,2,1,2,B318,BG18,1,2290.9,6
0260,2,0262,4,2,1,2,B312,BG12,1,2258.8,5
0261,1,0223,4,1,1,2,B308,BS08,1,2082.6,10
0261,1,0261,4,1,1,2,B301,BS01,1,1986.5,10
0262,1,0223,4,1,1,2,B308,BS08,1,2082.6,10
0262,2,0260,4,2,1,2,B318,BG18,1,2290.9,6
0262,2,0262,4,2,1,2,B312,BG12,1,2258.8,5
0263,2,0221,4,2,1,2,B310,BG10,1,2274.8,6
0264,2,0215,4,2,1,2,B307,BG07,1,2290.9,6
0606,2,0608,4,3,1,2,BA*,BG*1,1,2194.7,6
0607,2,0608,4,2,1,2,BA*,BG*5,1,2130.7,8
0607,3,0608,4,3,1,2,BA*,BG*1,1,2194.7,6
0663,2,0662,4,3,1,2,BA*,BG*3,1,2210.8,6
0667,2,0662,4,3,1,2,BA*,BG*3,1,2210.8,6
0668,2,0604,4,2,1,1,BA*,BG*2,1,2242.8,6
0668,2,0608,4,3,1,2,BA*,BG*1,1,2194.7,6
0669,2,0608,4,3,1,2,BA*,BG*1,1,2194.7,6
0903,2,0902,4,2,1,2,B29,BG29,1,2242.8,6
1006,1,1006,4,1,1,2,TP1,BS92,1,2034.5,10
1007,1,1007,4,1,1,1,BA*,BS**,1,1986.5,10
1007,2,1007,4,2,1,2,TP1,BG91,1,2178.7,7
1007,2,1007,4,2,1,1,BA*,BG**,1,2162.7,7
1022,2,1022,4,2,1,2,TP1,BG92,1,2130.7,7
1024,1,1024,4,1,1,1,BA*,BS**,2,1922.4,12
1025,2,1025,4,2,1,2,TP1,BG91,1,2403.0,6
1025,2,1025,4,2,1,1,BA*,BG**,1,2467.1,6
1036,2,1036,4,2,1,1,BA*,BG**,1,2130.7,6
6053,1,6053,4,1,1,1,BA*,BS**,1,1970.5,10
A410,1,7613,4,1,1,1,BA*,BS**,1,1986.5,10
A445,1,7613,4,1,1,2,BA*,BS**,1,1794.2,16
A446,1,7613,4,1,1,2,BA*,BS**,1,1794.2,16
A448,1,7613,4,1,1,2,BA*,BS**,1,1794.2,16
A457,1,7613,4,1,1,1,BA*,BS**,1,1986.5,10
A458,1,7613,4,1,1,2,BA*,BS**,1,1794.2,16
A459,1,7613,4,1,1,2,BA*,BS**,1,1794.2,16
A903,1,A903,4,1,1,2,B24,BS24,1,2178.7,8
B310,2,1021,4,2,1,2,TP1,BG91,1,2146.7,7
B903,1,1007,4,1,1,1,BA*,BS**,1,1986.5,10
B959,2,1007,4,2,1,2,TP1,BG91,1,2178.7,7
B961,1,1007,4,1,1,2,TP1,BS91,1,2018.5,10
B964,1,1007,4,1,1,1,BA*,BS**,1,1986.5,10
C350,1,1017,4,1,1,1,BA*,BS**,2,2050.6,10
D310,2,1016,4,2,1,1,BA*,BG**,1,2098.6,8
D320,2,1016,4,2,1,1,BA*,BG**,1,2098.6,8
D350,1,1016,4,1,1,1,BA*,BS**,1,1986.5,10
3010,2,3010,6,2,1,2,BA*,BG**,1,2210.8,6
3021,1,3021,6,1,1,2,BA*,BS**,1,1938.4,11
3030,2,3030,6,2,1,1,BA*,BG**,1,1906.4,19
6044,3,6044,6,3,1,2,TP1,BG91,1,2210.8,10
7455,1,7455,6,1,1,1,BA1,BS01,1,1794.2,15
7456,1,7456,6,1,1,2,BA*,BS**,1,1986.5,12
7456,1,7456,6,1,1,1,BA*,BS**,1,1954.4,12
8153,1,8153,6,1,1,2,TP1,BS94,1,1618.0,21
8202,1,8202,6,1,1,2,TP1,BS91,1,1794.2,13
8534,3,8534,6,3,1,1,BA*,BG**,1,2226.8,6
9048,1,9048,6,1,1,1,BA*,BS**,1,2066.6,9
A311,1,1253,6,1,1,2,TP1,BS92,1,1970.5,13
A311,2,1253,6,2,1,1,BA*,BG**,1,2242.8,6
A321,2,1253,6,2,1,2,TP1,BG91,1,2258.8,5
A350,2,1253,6,2,1,1,BA*,BG**,1,2242.8,6
A351,1,1253,6,1,1,1,BA*,BS**,1,1938.4,12
A351,2,1253,6,2,1,2,TP1,BG91,1,2258.8,5
A351,2,1253,6,2,1,1,BA*,BG**,1,2242.8,6
A352,2,1253,6,2,1,1,BA*,BG**,1,2242.8,6
A361,1,1253,6,1,1,1,BA*,BS**,1,1938.4,12
A362,2,1253,6,2,1,2,TP1,BG91,1,2258.8,5
A410,1,3021,6,1,1,1,BA*,BS**,1,1922.4,9
A411,1,3021,6,1,1,1,BA*,BS**,1,1922.4,9
A421,1,3021,6,1,1,2,BA*,BS**,1,1938.4,11
A421,1,3021,6,1,1,1,BA*,BS**,1,1922.4,9
A422,2,3021,6,2,1,2,BA*,BG**,1,2114.6,8
A430,2,3021,6,2,1,1,BA*,BG**,1,2050.6,9
B411,1,7455,6,1,1,2,BA6,BS06,1,1778.2,15
B413,1,7455,6,1,1,2,BA6,BS06,1,1778.2,15
B420,1,7455,6,1,1,2,BA6,BS06,1,1778.2,15
B421,1,7455,6,1,1,2,BA6,BS06,1,1778.2,15
B423,2,7455,6,2,1,2,BA6,BG06,1,2242.8,4
B423,2,7455,6,2,1,1,BA*,BG**,1,2274.8,5
B430,1,7455,6,1,1,2,BA6,BS06,1,1778.2,15
B441,1,7455,6,1,1,2,BA6,BS06,1,1778.2,15
B451,1,7455,6,1,1,1,BA1,BS01,1,1794.2,15
B453,2,7455,6,2,1,1,BA*,BG**,1,2274.8,5
0213,2,0222,8,2,5,1,BAX05,BGX05,4,2199.5,5
0213,2,0223,8,2,5,1,BAX06,BGX06,1,2206.0,5
0214,2,0222,8,2,5,1,BAX05,BGX05,4,2199.5,5
0215,2,0221,8,2,5,1,BAX04,BGX04,1,2186.7,6
0216,2,0222,8,2,5,1,BAX05,BGX05,4,2199.5,5
0217,1,0221,8,1,5,1,BA264,BS264,1,1832.7,14
0217,1,0221,8,1,1,2,B6,BS06,1,1858.3,14
0221,1,0221,8,1,5,1,BA264,BS264,1,1832.7,14
0221,2,0221,8,2,5,1,BAX04,BGX04,1,2186.7,6
0222,2,0224,8,2,1,2,B11,BG11,1,2226.8,6
A320,2,1053,8,2,1,2,TP1,BG92,1,2130.7,8
A320,3,1053,8,3,1,1,BA*,BG**,1,2194.7,6
A350,3,1053,8,3,1,1,BA*,BG**,1,2194.7,6
B350,1,2008,8,1,1,2,TP1,BS93,1,1666.1,19
1803,2,1803,9,2,3,2,BA4,BG02,3,2258.8,5
5001,2,5001,9,2,1,1,BX02,BGX02,1,2066.6,6
0101,1,0108,10,1,1,1,B5,BS05,1,1922.4,11
0101,2,0159,10,2,1,1,B13,BS13,1,1890.4,9
0101,3,0101,10,3,1,2,B16,BG02,1,2322.9,6
0102,1,0103,10,1,1,1,B3,BS03,1,1858.3,13
0102,2,0104,10,2,2,2,BAX09,BSX09,2,2049.0,7
0103,2,0160,10,2,2,2,BAX07,BSX07,2,1928.8,9
0106,1,0103,10,1,1,1,B3,BS03,1,1858.3,13
0106,1,0112,10,1,1,1,B4,BS04,1,2002.5,10
0107,2,0104,10,2,2,2,BAX09,BSX09,2,2049.0,7
